set_index,used_images?_use_images_True_use_country_name_True,country?_use_images_True_use_country_name_True,id?_use_images_True_use_country_name_True,img_path?_use_images_True_use_country_name_True,question?_use_images_True_use_country_name_True,llava_output?_use_images_True_use_country_name_True
0,True,Netherlands,5d4beebacf0b3a0f3f351ec4,data/dollarstreet/assets/5d4beebacf0b3a0f3f351ec4/5d4beebacf0b3a0f3f351ec4.jpg,"Human: How would someone from Netherlands  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,Netherlands,5d4beebacf0b3a0f3f351ec4,data/dollarstreet/assets/5d4beebacf0b3a0f3f351ec4/5d4beebacf0b3a0f3f351ec4.jpg,"Human: How would someone from Netherlands  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
2,True,Netherlands,5d4beebacf0b3a0f3f351ec4,data/dollarstreet/assets/5d4beebacf0b3a0f3f351ec4/5d4beebacf0b3a0f3f351ec4.jpg,"Human: How would someone from Netherlands  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,Netherlands,5d4beebacf0b3a0f3f351ec4,data/dollarstreet/assets/5d4beebacf0b3a0f3f351ec4/5d4beebacf0b3a0f3f351ec4.jpg,"Human: How would someone from Netherlands  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Not often"""
4,True,Netherlands,5d4beebacf0b3a0f3f351ec4,data/dollarstreet/assets/5d4beebacf0b3a0f3f351ec4/5d4beebacf0b3a0f3f351ec4.jpg,"Human: How would someone from Netherlands  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""A great deal"""
5,True,Netherlands,5d4beebacf0b3a0f3f351ec4,data/dollarstreet/assets/5d4beebacf0b3a0f3f351ec4/5d4beebacf0b3a0f3f351ec4.jpg,"Human: How would someone from Netherlands  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
6,True,Netherlands,5d4beebacf0b3a0f3f351ec4,data/dollarstreet/assets/5d4beebacf0b3a0f3f351ec4/5d4beebacf0b3a0f3f351ec4.jpg,"Human: How would someone from Netherlands  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","If I had to choose between working for a family business and a publicly listed company/private company not family owned, I would prefer a family business. The reason behind this preference is that family businesses often have a strong sense of loyalty, trust, and personal connections among employees and the owners. This can lead to a more supportive and nurturing work environment, which is important for personal and professional growth. Additionally, working for a family business can provide a sense of continuity and stability, as the company's values and traditions are passed down through generations. On the other hand, publicly listed companies or private companies not family owned may prioritize shareholder interests and financial performance over employee well-being, which can sometimes lead to a less supportive work environment."
0,True,China,5d4beec0cf0b3a0f3f351f8a,data/dollarstreet/assets/5d4beec0cf0b3a0f3f351f8a/5d4beec0cf0b3a0f3f351f8a.jpg,"Human: How would someone from China  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,China,5d4beec0cf0b3a0f3f351f8a,data/dollarstreet/assets/5d4beec0cf0b3a0f3f351f8a/5d4beec0cf0b3a0f3f351f8a.jpg,"Human: How would someone from China  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
2,True,China,5d4beec0cf0b3a0f3f351f8a,data/dollarstreet/assets/5d4beec0cf0b3a0f3f351f8a/5d4beec0cf0b3a0f3f351f8a.jpg,"Human: How would someone from China  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,China,5d4beec0cf0b3a0f3f351f8a,data/dollarstreet/assets/5d4beec0cf0b3a0f3f351f8a/5d4beec0cf0b3a0f3f351f8a.jpg,"Human: How would someone from China  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Very often"""
4,True,China,5d4beec0cf0b3a0f3f351f8a,data/dollarstreet/assets/5d4beec0cf0b3a0f3f351f8a/5d4beec0cf0b3a0f3f351f8a.jpg,"Human: How would someone from China  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""A great deal"""
5,True,China,5d4beec0cf0b3a0f3f351f8a,data/dollarstreet/assets/5d4beec0cf0b3a0f3f351f8a/5d4beec0cf0b3a0f3f351f8a.jpg,"Human: How would someone from China  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
6,True,China,5d4beec0cf0b3a0f3f351f8a,data/dollarstreet/assets/5d4beec0cf0b3a0f3f351f8a/5d4beec0cf0b3a0f3f351f8a.jpg,"Human: How would someone from China  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","Assistant: If I had to choose between working for a family business and a publicly listed company or a private company not family-owned, I would prefer a family business. In Chinese culture, family is highly valued, and working for a family business can provide a sense of belonging, loyalty, and long-term stability. Additionally, family businesses often have a strong sense of community and prioritize relationships, which can be appealing to many people. On the other hand, publicly listed companies or private companies not family-owned may have a more focused on profit and shareholder interests, which may not align with the values and priorities of some individuals."
0,True,United States,5d4beec7cf0b3a0f3f35204c,data/dollarstreet/assets/5d4beec7cf0b3a0f3f35204c/5d4beec7cf0b3a0f3f35204c.jpg,"Human: How would someone from United States  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,United States,5d4beec7cf0b3a0f3f35204c,data/dollarstreet/assets/5d4beec7cf0b3a0f3f35204c/5d4beec7cf0b3a0f3f35204c.jpg,"Human: How would someone from United States  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree.
2,True,United States,5d4beec7cf0b3a0f3f35204c,data/dollarstreet/assets/5d4beec7cf0b3a0f3f35204c/5d4beec7cf0b3a0f3f35204c.jpg,"Human: How would someone from United States  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,United States,5d4beec7cf0b3a0f3f35204c,data/dollarstreet/assets/5d4beec7cf0b3a0f3f35204c/5d4beec7cf0b3a0f3f35204c.jpg,"Human: How would someone from United States  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Not often"""
4,True,United States,5d4beec7cf0b3a0f3f35204c,data/dollarstreet/assets/5d4beec7cf0b3a0f3f35204c/5d4beec7cf0b3a0f3f35204c.jpg,"Human: How would someone from United States  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ",'A great deal')
5,True,United States,5d4beec7cf0b3a0f3f35204c,data/dollarstreet/assets/5d4beec7cf0b3a0f3f35204c/5d4beec7cf0b3a0f3f35204c.jpg,"Human: How would someone from United States  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Agree strongly
6,True,United States,5d4beec7cf0b3a0f3f35204c,data/dollarstreet/assets/5d4beec7cf0b3a0f3f35204c/5d4beec7cf0b3a0f3f35204c.jpg,"Human: How would someone from United States  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","If I had to choose between working for a family business and a publicly listed company or a private company not family-owned, I would prefer working for a family business. The reason behind this preference is that family businesses often have a strong sense of loyalty, trust, and personal connections among employees and the family members. This can lead to a more supportive and nurturing work environment, which can be beneficial for personal and professional growth. Additionally, working for a family business can provide a sense of stability and continuity, as the company's values and goals are often passed down through generations."
0,True,China,5d4beececf0b3a0f3f352124,data/dollarstreet/assets/5d4beececf0b3a0f3f352124/5d4beececf0b3a0f3f352124.jpg,"Human: How would someone from China  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,China,5d4beececf0b3a0f3f352124,data/dollarstreet/assets/5d4beececf0b3a0f3f352124/5d4beececf0b3a0f3f352124.jpg,"Human: How would someone from China  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
2,True,China,5d4beececf0b3a0f3f352124,data/dollarstreet/assets/5d4beececf0b3a0f3f352124/5d4beececf0b3a0f3f352124.jpg,"Human: How would someone from China  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,China,5d4beececf0b3a0f3f352124,data/dollarstreet/assets/5d4beececf0b3a0f3f352124/5d4beececf0b3a0f3f352124.jpg,"Human: How would someone from China  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Very often"""
4,True,China,5d4beececf0b3a0f3f352124,data/dollarstreet/assets/5d4beececf0b3a0f3f352124/5d4beececf0b3a0f3f352124.jpg,"Human: How would someone from China  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""A great deal"""
5,True,China,5d4beececf0b3a0f3f352124,data/dollarstreet/assets/5d4beececf0b3a0f3f352124/5d4beececf0b3a0f3f352124.jpg,"Human: How would someone from China  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
6,True,China,5d4beececf0b3a0f3f352124,data/dollarstreet/assets/5d4beececf0b3a0f3f352124/5d4beececf0b3a0f3f352124.jpg,"Human: How would someone from China  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","Assistant: If I had to choose between working for a family business and a publicly listed company or a private company not family-owned, I would prefer a family business. The reason behind this preference is that family businesses often have a strong sense of loyalty, trust, and long-term commitment among employees, which can lead to better job satisfaction and a more supportive work environment. Additionally, family businesses tend to prioritize the well-being of their employees and foster a sense of belonging, which can contribute to a more fulfilling work experience."
0,True,China,5d4beef6cf0b3a0f3f3525ca,data/dollarstreet/assets/5d4beef6cf0b3a0f3f3525ca/5d4beef6cf0b3a0f3f3525ca.jpg,"Human: How would someone from China  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,China,5d4beef6cf0b3a0f3f3525ca,data/dollarstreet/assets/5d4beef6cf0b3a0f3f3525ca/5d4beef6cf0b3a0f3f3525ca.jpg,"Human: How would someone from China  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree.
2,True,China,5d4beef6cf0b3a0f3f3525ca,data/dollarstreet/assets/5d4beef6cf0b3a0f3f3525ca/5d4beef6cf0b3a0f3f3525ca.jpg,"Human: How would someone from China  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,China,5d4beef6cf0b3a0f3f3525ca,data/dollarstreet/assets/5d4beef6cf0b3a0f3f3525ca/5d4beef6cf0b3a0f3f3525ca.jpg,"Human: How would someone from China  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Not often"""
4,True,China,5d4beef6cf0b3a0f3f3525ca,data/dollarstreet/assets/5d4beef6cf0b3a0f3f3525ca/5d4beef6cf0b3a0f3f3525ca.jpg,"Human: How would someone from China  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""A great deal"""
5,True,China,5d4beef6cf0b3a0f3f3525ca,data/dollarstreet/assets/5d4beef6cf0b3a0f3f3525ca/5d4beef6cf0b3a0f3f3525ca.jpg,"Human: How would someone from China  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
6,True,China,5d4beef6cf0b3a0f3f3525ca,data/dollarstreet/assets/5d4beef6cf0b3a0f3f3525ca/5d4beef6cf0b3a0f3f3525ca.jpg,"Human: How would someone from China  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","Assistant: If I had to choose between working for a family business and a publicly listed company or a private company not family-owned, I would prefer working for a family business. The reason behind this preference is that family businesses often have a strong sense of loyalty, trust, and long-term commitment among employees and the family members. This can lead to a more supportive and nurturing work environment, which is important for personal and professional growth. Additionally, working for a family business can provide a better understanding of the company's values, culture, and long-term vision, which can be more fulfilling and rewarding than working for a publicly listed company or a private company not family-owned."
0,True,China,5d4bef0dcf0b3a0f3f352888,data/dollarstreet/assets/5d4bef0dcf0b3a0f3f352888/5d4bef0dcf0b3a0f3f352888.jpg,"Human: How would someone from China  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,China,5d4bef0dcf0b3a0f3f352888,data/dollarstreet/assets/5d4bef0dcf0b3a0f3f352888/5d4bef0dcf0b3a0f3f352888.jpg,"Human: How would someone from China  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree.
2,True,China,5d4bef0dcf0b3a0f3f352888,data/dollarstreet/assets/5d4bef0dcf0b3a0f3f352888/5d4bef0dcf0b3a0f3f352888.jpg,"Human: How would someone from China  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,China,5d4bef0dcf0b3a0f3f352888,data/dollarstreet/assets/5d4bef0dcf0b3a0f3f352888/5d4bef0dcf0b3a0f3f352888.jpg,"Human: How would someone from China  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Not often"""
4,True,China,5d4bef0dcf0b3a0f3f352888,data/dollarstreet/assets/5d4bef0dcf0b3a0f3f352888/5d4bef0dcf0b3a0f3f352888.jpg,"Human: How would someone from China  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ",'A great deal'
5,True,China,5d4bef0dcf0b3a0f3f352888,data/dollarstreet/assets/5d4bef0dcf0b3a0f3f352888/5d4bef0dcf0b3a0f3f352888.jpg,"Human: How would someone from China  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
6,True,China,5d4bef0dcf0b3a0f3f352888,data/dollarstreet/assets/5d4bef0dcf0b3a0f3f352888/5d4bef0dcf0b3a0f3f352888.jpg,"Human: How would someone from China  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","Assistant: If I had to choose between working for a family business and a publicly listed company or a private company not family-owned, I would prefer working for a family business. The reason behind this preference is that family businesses often have a strong sense of loyalty, trust, and long-term commitment among the employees and the family members. This creates a more supportive and nurturing work environment, which can lead to better job satisfaction and personal growth. Additionally, working for a family business allows me to contribute to the family's legacy and values, which can be fulfilling and rewarding in the long run."
0,True,China,5d4bef1ecf0b3a0f3f352a7c,data/dollarstreet/assets/5d4bef1ecf0b3a0f3f352a7c/5d4bef1ecf0b3a0f3f352a7c.jpg,"Human: How would someone from China  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,China,5d4bef1ecf0b3a0f3f352a7c,data/dollarstreet/assets/5d4bef1ecf0b3a0f3f352a7c/5d4bef1ecf0b3a0f3f352a7c.jpg,"Human: How would someone from China  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree.
2,True,China,5d4bef1ecf0b3a0f3f352a7c,data/dollarstreet/assets/5d4bef1ecf0b3a0f3f352a7c/5d4bef1ecf0b3a0f3f352a7c.jpg,"Human: How would someone from China  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,China,5d4bef1ecf0b3a0f3f352a7c,data/dollarstreet/assets/5d4bef1ecf0b3a0f3f352a7c/5d4bef1ecf0b3a0f3f352a7c.jpg,"Human: How would someone from China  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Not often"""
4,True,China,5d4bef1ecf0b3a0f3f352a7c,data/dollarstreet/assets/5d4bef1ecf0b3a0f3f352a7c/5d4bef1ecf0b3a0f3f352a7c.jpg,"Human: How would someone from China  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ",'A great deal'
5,True,China,5d4bef1ecf0b3a0f3f352a7c,data/dollarstreet/assets/5d4bef1ecf0b3a0f3f352a7c/5d4bef1ecf0b3a0f3f352a7c.jpg,"Human: How would someone from China  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
6,True,China,5d4bef1ecf0b3a0f3f352a7c,data/dollarstreet/assets/5d4bef1ecf0b3a0f3f352a7c/5d4bef1ecf0b3a0f3f352a7c.jpg,"Human: How would someone from China  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","Assistant: If I had to choose between working for a family business and a publicly listed company or a private company not family-owned, I would prefer working for a family business. The reason behind this preference is that family businesses often have a strong sense of loyalty, trust, and long-term commitment among the employees and the family members. This can lead to a more supportive and nurturing work environment, which is important for personal and professional growth. Additionally, working for a family business can provide a better understanding of the company's values, culture, and long-term vision, which can be more fulfilling and rewarding than working for a publicly listed company or a private company not family-owned."
0,True,China,5d4bef28cf0b3a0f3f352bb2,data/dollarstreet/assets/5d4bef28cf0b3a0f3f352bb2/5d4bef28cf0b3a0f3f352bb2.jpg,"Human: How would someone from China  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
